"chunk_id","chunk_text_sha256","review_status","issue_type","notes"
"LEG__LEG_LEGGETT_PLATT_INC_2024__community__0001__chunk_0000","69870e188efce69eb0eaac1873d4b496378c97362454df79a11d4e5b49d80596","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__data_summary__0001__chunk_0000","30dfab1f6c3475441fb91b29647a40266f97fbdfb4a7fb1efb91fe926c4076b0","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__diversity_equity_inclusion__0001__chunk_0002","6a33b9c3b42dbd48b755cc54e33ee586bf80f1c8390ca138f05ac07e9a562727","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__energy__0002__chunk_0001","d81ccb580a97a8045684e3735bcde4ad9636bf854d0ab51c7b97c0d4cfecc4be","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__environmental__0001__chunk_0000","bb475784335beec2d3d797cd21bb63a87a6fd3e1d1f51c4183eb14738f98c4f2","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__environmental__0004__chunk_0000","a9ce709de3e4775379a2bae4be7084ed3950ac81d3627708ab468d5c03e8942b","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__ethics_compliance__0001__chunk_0000","8b698eeb0ad72b84bb1a05146155ab399ff11a89e480e6274e6826f3bbcbf811","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__governance__0001__chunk_0000","fc6cfd1d1d9c3806ea1ebe51aea5ca45fcd8383c0dfbe9c26418e21cb4fda7e9","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__human_capital__0001__chunk_0000","b4d05e329aef238642902ee9a3cf944a930b9e9548faa7cf794761daaacb7a2d","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__human_capital__0001__chunk_0001","22f4d8ffce752bab31dc0f78401f5572418e47ae1caadc9a095ca72d71b1e96d","","",""
"LEG__LEG_LEGGETT_PLATT_INC_2024__supply_chain_ethics__0001__chunk_0000","af16e19ef23818750fe7cdafa2c28918f73154b907d0e86fd4738b2e3c7ba104","","",""
"LESL__LESL_LESLIE_S_INC_2023__data_summary__0001__chunk_0002","9f66a79fc97f9e5be3978efd165946e825bb8b9b5fa3b319d253c8d507ac7c4e","","",""
"LESL__LESL_LESLIE_S_INC_2023__ethics_compliance__0002__chunk_0000","5b2fd139646b459374c68d23dd368ec28715d6148b9573ec9de053face88cc96","","",""
"LESL__LESL_LESLIE_S_INC_2023__governance__0003__chunk_0001","9f475c2e367c2a7c22cf029ee4fa78aabf26d2608083f8f92144f893e2b353c5","","",""
"LESL__LESL_LESLIE_S_INC_2023__human_capital__0004__chunk_0000","66d668feb9f3307b19fcfc6cb6db46fce248d9bb79445ce976b785b921970a72","","",""
"LESL__LESL_LESLIE_S_INC_2024__data_summary__0001__chunk_0002","2f555a9bafd03fae9538d2b9f97f0b86985d19fc317b58fa52991c00963c82fa","","",""
"LESL__LESL_LESLIE_S_INC_2024__ethics_compliance__0001__chunk_0001","5c29a34e63a3c66ca24e0e27e906337b608e91a6df2b9ef9bbd8859437afbf91","","",""
"LESL__LESL_LESLIE_S_INC_2024__governance__0002__chunk_0001","6269c6516b6ec88a871605e0b6b51b7071776779c9c72ccafb5977346efdbde2","","",""
"LESL__LESL_LESLIE_S_INC_2024__human_capital__0002__chunk_0000","6b76ecea8449058d1e094d89bffd408a16648df2fd030700b997e48aea22404e","","",""
"LESL__LESL_LESLIE_S_INC_2024__supply_chain_ethics__0001__chunk_0000","0f021878be8b38ce5036f7e1717df4d3dcd46871ad1e47d163184624d87d2750","","",""
"LE__LE_Lands_End_2024__about_this_report__0003__chunk_0002","2c7226ecd902a07fec6bec44e0893d42dd065100a517b5cb7819cfa1d931b11e","","",""
"LE__LE_Lands_End_2024__climate__0001__chunk_0000","9337e033f44fdaaa8540317b4466a8f02fd3e59f9b6dd82c59f29dd47c3de77e","","",""
"LE__LE_Lands_End_2024__data_summary__0002__chunk_0000","b4612fc99c5daca7b770f6799d3d694618f69b0716cc60d5fe5e40c2bfa2534b","","",""
"LE__LE_Lands_End_2024__emissions__0003__chunk_0000","9a74f15e1bf2828060a67d1fe6d872deef61cb584ff171c3faa217a589bb84a6","","",""
"LE__LE_Lands_End_2024__environmental__0004__chunk_0000","98a77c7df905d2a979f7a939a8c7fa9a9703acde780a66f750073c664131967a","","",""
"LE__LE_Lands_End_2024__environmental__0006__chunk_0000","9b2078ccece66bdc5c8e76415ecd94da3f52ad51d0965b75f32c3a9ee50c3d0f","","",""
"LE__LE_Lands_End_2024__ethics_compliance__0001__chunk_0000","996f9b697888acaa51724b71b0c0189b7c5f99c15bdcbf61bfbd0bbf2bd30322","","",""
"LE__LE_Lands_End_2024__ethics_compliance__0002__chunk_0000","93791e71327325fd8deae1359b18ebc37b9481624d4d7cc3dbcaed1a8ef10ea9","","",""
"LE__LE_Lands_End_2024__human_capital__0002__chunk_0003","000139ede1d9750756d9b742ffd8718280aef3645ea3049243da167c6e87f0ab","","",""
"LE__LE_Lands_End_2024__human_capital__0003__chunk_0000","8b6876ee7913ca442c081550dbce4b66fe2ca58e0cd650ca69522fd20e461d4d","","",""
"LE__LE_Lands_End_2024__human_capital__0004__chunk_0000","bf87bc8452e7bc2cb64e2d58af0f9a7920059f5dcac7161631f8a6b2c5235a60","","",""
"LE__LE_Lands_End_2024__supply_chain_ethics__0001__chunk_0000","d9443f78933c4b60a7f0a55b58b57a07449e7608fe6b8a431c5854f128e66a71","","",""
"LE__LE_Lands_End_2024__supply_chain_ethics__0005__chunk_0001","79fda84ab811992d6956c718c7f8d1b1f55c3bb1ac75fb1006f48cbc82b6a76b","","",""
"LE__LE_Lands_End_2024__supply_chain_ethics__0007__chunk_0001","fba596535b58494bdf131aad029ab9a9231f8633453dd0b35126732d12256cc5","","",""
"LE__LE_Lands_End_2024__water__0001__chunk_0000","4a011af69294dbabee268034dec5252e9c302366c55bcea415a7030c4507c8d7","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__about_this_report__0001__chunk_0001","324230f59eee280834abb4f60918d91eeeeb25b4509d079a7dbe8a5ceadcab56","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__emissions__0006__chunk_0002","3259ae1aa445af0902ef2889bb0926c6e751d4c8de6f096624ca91a60cafa48e","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__emissions__0006__chunk_0003","7b6a5ae2b2ba90bf8600c9aa4fae46bac0caecf00833ee7bc1071e258e051c48","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__ethics_compliance__0004__chunk_0000","69a4d819ed1ea0616b8a2a44e1c7d5db8af03efe97c4e3d3fff8a65e8334f31f","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__governance__0001__chunk_0002","16824189d986b32bc1d960ffc5857ca69c44a8f5011ad465473eaab9c52c0ae0","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__human_capital__0001__chunk_0000","c932631f02a7eebfb018b934365d89c3010ae07db42af9b3fbd689b2fe225165","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__human_capital__0001__chunk_0001","0e9833e32d30305f936fed9e0dcc803f718740c291eb9e78559e1c68868dc385","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__human_capital__0004__chunk_0001","7e671653d868506652a221d5ce364de231396227a1a6a786bb56055a8d3e68d9","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__human_capital__0005__chunk_0000","2ff01acb9a580e4b7c8b60879acb2a9a686f1879c492218a13d8ead9dc6ef1b0","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__human_capital__0005__chunk_0001","1412cf28854822cddeb63bf4d065ff2c97f1c5a1f20afda7ad1116c4d97c9912","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__supply_chain_ethics__0001__chunk_0000","a7b15cc4b0f8eedbcde1dc8a8ede72470e9fcba90628a2d08bd7ed5dd0b47cd0","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__supply_chain_ethics__0004__chunk_0000","a4f148f17739ae31939a251b491dce219434d34b6cb4cbdc443688e417aa3c35","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__supply_chain_ethics__0004__chunk_0001","8e4982d4c40f93cb79369c55f1753916d5f3f772e68bf8402910fe80a97f2470","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__waste__0005__chunk_0000","4d5e644adb6ac2f46fd62b1c02c966a4fe579b1979445b9f4e32719fa46ee89c","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2023__water__0001__chunk_0000","41790e120bacaa876eb4a5d6fa82637d54ef97c16a149cccc3e4ee7754f9c8a1","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__emissions__0011__chunk_0000","f7c9182cd673bef71015a63a0d9a88f0b58a68338a31e1a8a05703d2b6d180f8","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__emissions__0011__chunk_0003","dfcc668df820b2a47e6a657bf6d621ab50eb6d9a727632a6edf40ef06cdba28a","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__environmental__0001__chunk_0001","565a193fa4292e757889f3424f8326b5640ab9a33400e327def696655359e80f","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__human_capital__0001__chunk_0000","9f3a2b5beed70c3ce3aeb4a650faecd091aa06e89f73a64cb71d963bd98c53d6","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__human_capital__0002__chunk_0000","3979e595614bd6587a64d16253f353c2a54e104285c2935344e23abadd2ae2f4","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__human_capital__0004__chunk_0004","d99461350fa34129b0532ffe98fd32e3ef62010fb564e136d63f5aab5a0d7a4a","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__human_capital__0005__chunk_0000","2ee483ea1c5ac5eb27e6f43cba8a485502c3792ab80b2a14d3b7cb723dff9320","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__human_capital__0006__chunk_0000","a27295993e2b7d98a2b541a7113bab5c994a2527bccd5e463960c57138081330","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__supply_chain_ethics__0002__chunk_0000","509221dfa0214d9104274c24325e16966b21acf6c3134124f63a5da765cba7bc","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__supply_chain_ethics__0004__chunk_0000","9b115321a882e418dfb38386d9f123e1cee194cd069d35aaf9348afc805f671f","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__supply_chain_ethics__0005__chunk_0000","a7a6d7a22f8de1db49c594d0710746560f5ad1dbbe1baa730dfd08c72f784919","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__waste__0003__chunk_0002","fcd6fc99e8c397394cbc4055e5502eb42ef515a0a28c2a51bbc87dbf65c64faf","","",""
"LOVE__LOVE_LOVESAC_CO_THE_2024__water__0001__chunk_0001","71c52019953fb81e88943ad25dc1a170adfa7a898098d108296fe0c70b602388","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__about_this_report__0004__chunk_0000","f47bab258bf5a3c174e3f39070d883f71714d220d0c920aa3e035f31b4af04d8","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__community__0003__chunk_0002","4e8049165660971f9fbfb8b15e6b75963c2bbb21685f6c8323cd4a6443bc717b","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__emissions__0005__chunk_0000","12971af22f45ba6bcc7bfc5d6de57ea261801cdfa86063ec57d017c0e262d7fb","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__ethics_compliance__0006__chunk_0000","ab21989d196b7b3b5fb3ee286f944e17bf66289f98adb4950d2f1b29d4377df1","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__ethics_compliance__0007__chunk_0005","70e12fdab22d17072a6d6670132033274242bf0b8c7c47b682515afaf4bb9d21","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__governance__0002__chunk_0000","456e5551926bd150873db74e603cf2fb1b65d43bb130c5d5d071aa6f5a553c13","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__governance__0005__chunk_0000","a59a44f0dfb820e09a6f07a35038a10e3534fdc51c776ec4001d76e171bc7a8a","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__human_capital__0006__chunk_0001","8381e3f0c62e4773992073c9159b6051e751ffede3d1194e633575a074068cca","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__human_capital__0007__chunk_0000","a3fa2589bf540620803a96901b964eff09c8ffff3c6af73ef6fcbacaba5f5178","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__human_capital__0009__chunk_0000","9fec6817bdb20bbf33ce42e51120d39d18950affb440a5ded5519a6517729b0f","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__human_capital__0011__chunk_0001","f90155d627443c32645b1afe18d5b18a8c45b5e6f0860df6c4be4b5fe33a6a42","","",""
"LOW__LOW_LOWE_S_COS_INC_2023__supply_chain_ethics__0004__chunk_0001","d224e16456e93efc62661ba5cd6218a4a704b5f826a72602455ff81f635ae560","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__community__0001__chunk_0000","96882d7d3db8cd38423fd562a411ad3c62ebf3b9a6410f140d00e0e08f2e5e79","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__community__0002__chunk_0000","6abba9e6f0a12e7497afe34e06740d8e4a7d9c381647e4fde482436d498aa368","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__emissions__0005__chunk_0000","4314609762eacb97949192e5f9b4abce316640a2c14bbd488deb7ba0a6e1eb67","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__energy__0002__chunk_0000","b78a19e1ecc124472f99768b537783b23a1c837b626f32d42e92341515ca7240","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__environmental__0002__chunk_0000","15111b60917fe63bcf3cfeb255eb4837f43b176db2eaa22dd1adcc2531b3d745","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__ethics_compliance__0003__chunk_0000","6e996cafceef5737a11d68f883d2b54ee2ff9aec88e7f2a8df7b7d7e91c94934","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__governance__0005__chunk_0001","f6b96e29d6410e0c261fa7b467d4245a8bd693c642080192d6e6eca58bb17358","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__governance__0006__chunk_0000","2338635bc6374fcfd2537865b27c5e16f7242c153bc60d2450cfe97dcc8b7dd8","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__governance__0007__chunk_0000","96e4f6d782db1d5d84343c89de855a25b3f348aada080510f133d6a176aaa264","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__governance__0008__chunk_0001","06a63e6084de10b2327d55f2bd6f920b90826dc549d0d7320650184e47106ab3","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__governance__0008__chunk_0002","6790da47154d8fdd6443b9d84d851485358dc77b9bcd18dd24732934ec947b54","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__human_capital__0003__chunk_0000","0e61790418014fe291309588fb6a0eefe112a67b3f5a0ab105e20b0ecee763bb","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__human_capital__0004__chunk_0002","cd94d6d215191e78364e8e8c3edce931838b05da3acf7a291fe15a5b6ac08b41","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__human_capital__0006__chunk_0000","7e4d1a669314e5f1ce1b9050c49def76e7b71e5d2105e115e08e58bcc030c685","","",""
"LOW__LOW_LOWE_S_COS_INC_2024__waste__0002__chunk_0000","fbe9acdab04f8cafa2226e576187374fcf4e48ac2fd71452d1be6df54e732a21","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__appendix__0005__chunk_0002","81b870c2964f14c310cfc72c4bda28f47a699617115d728ebb3fff0cd13db11f","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__climate__0001__chunk_0000","d3ca986311bdafd396f4308b69f7c4fe5d556013d0bff527858007bcd637046a","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__climate__0005__chunk_0001","588722d1e242d77fe02c571f1ca8d475e8b863a841a4c0d43bfe877a7a457d27","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__climate__0005__chunk_0005","abb4de55ae8069474a7e8ecb7a3968ccca3d9a5c6d58d0aa38f625c6592e3871","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__emissions__0001__chunk_0002","357a67867e36b7a9da9469230e114cc46646b376dbb40811bc8f161bcd2e8776","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__emissions__0002__chunk_0000","61095327160766d864e8cc248940b929458287671dce0f8b25a2e492545aa10b","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__emissions__0006__chunk_0001","e6f6a687d38871df1c726f435cc25e6d4fe8986a02d8e4b3a68d5d37b3bb57a4","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__emissions__0008__chunk_0002","4a1d2ed2101eb1d920fa0bc2b97af1591f9ff6f726a8f7f2e3c7443686b624f1","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__emissions__0009__chunk_0000","a0dad9c5c9c2a92074f94963c427dd5ceeeb2cdfa6a27c853b6b31c789e79ac6","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__emissions__0009__chunk_0001","167f136683d1e37af3e8fb3d0a50a2c8ca97aabdbd32420bdae4554dc7869f49","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__energy__0002__chunk_0000","14b3a3e055dda39e3834832d04f10393e448298fa2feb7110b9ca8b27cabd2ac","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__energy__0002__chunk_0002","5b5b97ae945dc11b27e6789142eb51093307b5119f2cdc10d48bd9d6485cd0a5","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__energy__0003__chunk_0000","3502fd747f2d930fdc4942e0b3e61b35a20760c1574b7780061722fbe3622f65","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__water__0001__chunk_0001","2470eaafc385455d3ac3a0b95a0803c4f097f3528e50854a07e5cd2f3d2c75ce","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2023__water__0002__chunk_0000","7731921ddceddb5a4d1bb9697bb66288a970c974fe92aacb7fe44369e8e5223b","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__community__0001__chunk_0000","86a4b021efff1d5fc45614ce07a634eb8a97ea72b30c82a0810e853b91d2c00f","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__community__0003__chunk_0000","d4505b0967c0be6b70daf2baa3cad9e34ff95eead3cfc248ab83e039c0f8b904","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__energy__0001__chunk_0000","8b184fcde5b77d088dc02001ace74792b7b3f7cf1df238cd4e5485d18720b834","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__energy__0005__chunk_0001","323584167382121b77e204732244c6dbd725a949477518fad95d0752f8f345a4","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__environmental__0005__chunk_0000","b1a1ce38438f1491d88d8e9ff7608bb50fb8acae1842b9e9d5e4d1e733276f2b","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__environmental__0006__chunk_0000","2e0cdb75ac213a6e5d8338365c90a39ce549611869bf67dc9e7a18dc405c436a","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__environmental__0007__chunk_0000","34b180403d795dc7091381388bffc80baf2042ada6ff92e162a809ca3b1eaf7a","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__environmental__0007__chunk_0001","037f9f3559812cd2af04689c8ae96058d8413ff7579ac37fa08dea3e7def037d","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__environmental__0008__chunk_0000","3de2c37e2b0767dd0c09748e53f9d5a93f7b8a025862e6a5d561f3633abec13d","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__environmental__0008__chunk_0002","dbb25aa088f05f6e843b00a2fd9826833aecddb5872d2ec9aa808e24714e548f","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__supply_chain_ethics__0001__chunk_0000","fe5314312c55d211e2f6a7a166e59258bd26703a5ca4f5e5ddddf324a0985e5c","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__supply_chain_ethics__0004__chunk_0000","2ec5cfccdd5fa88bc99f5f748dddfc578ad28fd4faac8839e817f0d8888d5e79","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__supply_chain_ethics__0005__chunk_0000","cd190439d0710b337f4933f8c2d28e9319c99802064702e20f41098edaaa375f","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__waste__0004__chunk_0001","f1cda7c2f0edbb8fcd3bdb7bda9b29da28bda8ac423d2ab167134b2a219ceaa2","","",""
"LULU__LULU_LULULEMON_ATHLETICA_INC_2024__waste__0005__chunk_0001","17308538293d9fe3cad5d506eed2a43075150b311965d7760a3582dc0da3df18","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__about_this_report__0001__chunk_0002","14ef2f4cb984053d00ce46a1bdbbfe01574ba0f2a644c8878f30d40da52698f2","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__diversity_equity_inclusion__0002__chunk_0000","7be24d416162dfd1254271734546b9dd579f8c8265b47754ee8d6901d30a2ea0","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__diversity_equity_inclusion__0005__chunk_0000","03cc0b89b3f0b7e6540787316306dfde50983533100c7fc5ae47a4b630d81e37","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__emissions__0002__chunk_0000","a5b94cdee65f643c50fe9751c0a296a047d32d2d06d4314de056b4713fa1270d","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__environmental__0003__chunk_0002","5b76b9b061bf3153cb0e74767384ab2e6e9d669ce592ca826efcda7cd0b28ab4","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__ethics_compliance__0003__chunk_0000","5c6430b748a30e561ac41bbbcc326af761c4d2ed7a8343da3af1db110db6e538","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__human_capital__0005__chunk_0000","bb7f6a89db0d75495c67b212bd6f4174e4980f77dbf66d8a2b0a7ba2f6f2ee7d","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__human_capital__0005__chunk_0001","8c9499710ec72f48cb1fd6a058001ac1c557a2fe5884d7e2a73aa939c8106a0e","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__human_capital__0006__chunk_0001","9d3e249950af702dc165a7d3c8493f6cccf1949a80cac9ef6773717fe65bc17f","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__human_capital__0008__chunk_0000","9b4c7e9a0486994ad8f76fb0f5c0df10dd083c77547bc6a9d6a7783ecc6ae6cd","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__supply_chain_ethics__0001__chunk_0000","d0822b9eaa9c42e14d8fb022f3d9e5b1118f48212412be64996cfc51287ab5b0","","",""
"LZB__LZB_LA_Z_BOY_INC_2023__supply_chain_ethics__0002__chunk_0001","542c474b2b4a004d08e6cbadeac26442d66e625405f5108ec0de3559344b57a4","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__about_this_report__0002__chunk_0000","c249a2ba8099a77417e73cf80af6acb1d09e2bb8b8b4a5c9338469e51a1f8b1a","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__about_this_report__0003__chunk_0000","4bdf3516e0f195decc25cf2e9857e7d2cffd14cc79d49baf899a2ffaa1bf928e","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__about_this_report__0005__chunk_0000","0dabab100613ff4413d4d734de23413c42b73c76f4e2cc31b2c4aaf290584b20","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__about_this_report__0007__chunk_0000","0e0767e1a0ebfadb97378d353838ba0e2bb738fb0aac01a3a15120f62a380eb4","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__appendix__0001__chunk_0001","a18ddb43f089a4be446f6ec511fb449eb7ae1ca041bc02a0c1db15976663446c","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__appendix__0005__chunk_0000","a612540ee0f708c0f8891048e8b2dd63b5c3696a36464d0f5a32560dbb94c55a","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__appendix__0005__chunk_0001","20c9fe6073c5699582a23872155ff330db0516106d2f86c6456e7235a54e1e9d","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__appendix__0016__chunk_0000","1c213c9075259807e441b645c0c42c894b85f5e6840a5a5d2c43b1dc502b474c","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__climate__0001__chunk_0000","037b886a220c2c30983d8807647b9e215482e044d52a4ec719327864fe1c9b9d","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__climate__0003__chunk_0000","a447f2ed3914ef59205c5d6a7e09367bf688d2216d1ee77ef7fb56b20eed42a9","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__data_summary__0003__chunk_0000","de12c8785f31673d1a3888ab2ed762dababf82ea448fd3884a8121d2ebb229b9","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__environmental__0002__chunk_0000","1e93f3a474dbda9ccafc0ea698d743396fa4502f09fde4799fc55627db824e88","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__ethics_compliance__0003__chunk_0000","b684734b3125cb7e8f9cc53d5619fb93a7649dd38ffe178a1809d9635363966b","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__governance__0006__chunk_0000","455f096fb755b174414d7927ad44590e0931d3d32639513c806b931fd4462b86","","",""
"LZB__LZB_LA_Z_BOY_INC_2024__supply_chain_ethics__0006__chunk_0000","899a5a9acf71afe74c4e31d2913b76aa616bde8ed537afc7532324691c2e7abf","","",""
"MELI__MELI_MERCADOLIBRE_2023__about_this_report__0004__chunk_0000","af37fc5b8b11d6a97bf93db55d15442ef9d31ffbe7058a20963483e01764e0e8","","",""
"MELI__MELI_MERCADOLIBRE_2023__diversity_equity_inclusion__0002__chunk_0003","c089f9154b9e68420cdd1cf9bca05d3aa1bc7a83d061aa8594af1283c54b2c5f","","",""
"MELI__MELI_MERCADOLIBRE_2023__emissions__0002__chunk_0002","2b162a90aea8b0c993359f22b35641154c1676407e6e3cefdd82eb14e3b5b813","","",""
"MELI__MELI_MERCADOLIBRE_2023__emissions__0002__chunk_0004","b246bb9474b16bed7038c6f31f6b2acf3b29eef26475f636137554e61717b56d","","",""
"MELI__MELI_MERCADOLIBRE_2023__emissions__0003__chunk_0001","0a4fa6e1e60b2e2ae0ebe5c7a96e8ab734434dcc95907d28dad4950214b8730e","","",""
"MELI__MELI_MERCADOLIBRE_2023__energy__0002__chunk_0000","e9fd32c60e38385f183fb9afd290faf788abe351d73a8627d48c1aa08c156868","","",""
"MELI__MELI_MERCADOLIBRE_2023__environmental__0002__chunk_0000","f4c0be74e82fbe0864a3494912e98e4fb05663a6873bf8c5a93bbf14f9961688","","",""
"MELI__MELI_MERCADOLIBRE_2023__environmental__0005__chunk_0000","ac5d61689ad6da6c5bb5b6019b32c1e840c99c86fb4d3d325a42f611afda7729","","",""
"MELI__MELI_MERCADOLIBRE_2023__ethics_compliance__0001__chunk_0000","1a70d2cbbe94775df3e4b5d1eba971331f546b04ddaad3bacf798e6afbddbc90","","",""
"MELI__MELI_MERCADOLIBRE_2023__ethics_compliance__0003__chunk_0000","e76669eed36b98f0ea5c52820ab0aa8e8cc40ca2ab6069d5fa6e4c9415047ec3","","",""
"MELI__MELI_MERCADOLIBRE_2023__governance__0003__chunk_0000","9eb9f096a91fe8b52d936992047f6ecf908436729d6af85bf752cefc4c532102","","",""
"MELI__MELI_MERCADOLIBRE_2023__other__0001__chunk_0001","7e9b67fc0b2bf706c4fa9963dddad7871781c9c1746070c6281274350d02115c","","",""
